-2.371344811548652487e+01,-1.914713719894935551e+01,-7.194783184086275263e+00,3.322455771167579286e+01,9.374401656136805983e+00,4.270930503487226559e+01,-1.510980600464522983e+00,-6.136699021342462146e+01,5.392994046018239729e+00,4.330593556021269386e+00,1.413775637136237506e+01,-2.031566138388193110e+01,-1.082078088833001273e+00,1.480688082709750830e+01,-4.177304512233110501e+01,-2.956388336689952467e+01,6.225520389646169939e+00,-2.817886942233328362e+00,1.730966341860584734e+01,-4.825328334006906061e+01,-5.201778261184801266e+01,-1.221348118926051818e+01,-3.113675002068267261e+01,3.364204332641717254e+00,-7.667079277965619610e+01,-1.666651534016269665e+01,-4.627800011485137865e+00,6.479614644684644986e+00,-1.006003608199096355e+01,4.960834117199800275e+00,2.548965962896828685e+01,6.818785567541270609e+01,-3.225863140903239668e+01,-2.979937011375291789e+01,-1.521719057378474105e+01,-1.727293064909913056e+01,-5.785948942326335498e+01,9.566947473940020075e+01,5.111130527774114540e+01,5.244774315549483390e+01,-7.668016491434012494e+01,9.735200832921663050e+00,-7.508319309424730648e+01,-4.649939591632006142e+01,4.636944195147620462e+01,4.306074827657064397e+00,-4.356086836590947087e+00,2.923436749474089069e+01,5.026261077725120430e-01,-7.343447364469172101e+01,-6.229695439641973032e+00,-3.538668910981217408e+01,-1.238333212773147096e+01,2.939448935003689556e+01,2.742774827919845748e+01,-7.810680092344905745e+01,-8.091943314172594626e+01,-6.841396240043698640e+01,3.786553729877069685e+01,-2.948180588465953988e+01,-8.843110565113850186e+00,-4.313318442505932637e+01,-8.807321357066514977e+00,3.701956296550872594e+01,-6.088958156372650876e+01,-2.166809234628575709e+01,-6.912339062852559834e+01,-2.332924391819195975e+01,-1.107877570944430978e+01,2.586523286703769742e+01,8.104309952430984509e+00,-2.280808649172571734e+01,-1.097773490649039374e+01,2.027901323978893444e+01,1.442437260285871758e+01,-5.407959800662726479e+01,5.114022615262258142e+01,-1.969839693230386501e+01,-3.919035675604968905e+00,9.282431695259976578e+00,6.566941602275129242e+01,3.238316736471579560e+01,-5.488159304349545664e+01,2.126678922577805997e-01,-2.023169872109665590e+01,-8.551279445875753993e+01,-1.693417143014235293e+01,-3.170193348493936014e+01,-4.578848644524570943e+01,-4.266640965711990674e+01,1.686748636453464290e+00,-3.231530615366886394e+01,-4.928938145326578280e+01,1.404930900654740356e+01,6.969620744604446827e+01,-1.018594424369971030e+01,-6.827793135658338031e+01,-1.645456324068770826e+01,-5.115915866065873985e+01,2.445521754934517489e+01
-1.118676374924214834e+01,-1.947411660470526940e+00,2.906889304911862482e+00,2.203481163955015365e+00,2.964583163482485517e+00,3.561016532275278035e+00,9.094117776227053085e-01,-6.612949718519001152e+00,-2.707552025930874406e-01,-4.029473834832333901e-01,1.358453134493122327e+00,-1.796544737825753746e-01,-7.820779098596766232e-01,-9.755169022449772243e-01,-5.882128009494738130e+00,3.657887127520977888e-01,2.049900062784167254e+00,2.192476045469371027e+00,-5.878125535513216704e-01,-2.197959546196047942e+00,-4.163386585176995780e+00,-2.510161092716283626e+00,-5.472202487549843397e+00,3.649032803734321817e+00,-2.731326068590782974e+00,3.820858057546621556e+00,2.521770637016099159e-01,1.652649878111160042e+00,-2.008603655968797419e+00,-1.564027254422744706e+00,1.092864775346667816e+00,3.019343452794897242e+00,-7.761671285471695825e+00,-2.568964368424516920e+00,-4.697472677663403928e+00,-3.122827416377842447e-01,-8.187732252749658102e+00,6.600346680235423591e+00,2.942018261881326424e+00,3.368727074171104618e+00,-5.388149441931020078e+00,4.701874381169386830e+00,-6.867393263632790124e+00,-1.030400018934298778e-01,4.091478512360928299e+00,3.871067174570396174e-01,2.630115442640549528e+00,4.837309383116691563e+00,-5.126170180164667300e+00,-2.721778543926394178e-01,1.754894386011966567e+00,-1.348211090555322844e+00,2.324130977426974720e-01,2.486739817306160116e+00,-2.902745264706340755e+00,-6.317815700625668995e+00,-5.894835444041762074e+00,-6.778008013871795079e+00,3.478605438271215711e+00,4.503486329556887213e-01,7.180969420021008354e-01,-3.048410365339525807e+00,-4.522831818156719530e-01,-3.910728109076898829e+00,2.817635628869147091e+00,-1.112486250130712229e+00,-7.106877841042630095e+00,2.960685498968019580e+00,-3.468400747712470977e+00,-4.507758550041793821e-01,-1.702518310869324036e+00,1.715975216447346297e+00,-2.950314362797335499e-01,2.938382321270340380e+00,1.242238302262236971e+00,-4.183352599605482780e+00,8.838317759024207909e-01,-2.295870715973187259e+00,-6.676448535666442696e-01,-2.752872445750230934e+00,1.024088746544590478e+00,6.142955764208905656e+00,-2.584038747730970087e+00,1.114879175787885646e-01,7.760697142285148953e-01,-5.010828624907065709e+00,9.538012865649618810e-01,-4.620452374821669927e+00,-4.708627130106779468e+00,-4.859995599680249079e-01,3.787316826767010092e+00,-1.794653119042952660e+00,-6.429181331140744859e+00,-3.707411934765159067e-02,-1.340350803150356818e+00,1.795488400251068262e+00,-4.569914492934517014e+00,-6.516506486790685670e+00,1.237292429102849756e+00,1.146823897351542110e+00
-2.681006976962035537e+01,-2.387074194997743604e+01,-1.011151606974764938e+01,4.178999483282794358e+01,1.105599333036076359e+01,5.349135524216569593e+01,-2.217328304906598824e+00,-7.638968724005287925e+01,6.980525287123999334e+00,5.663604507429527146e+00,1.765048097645712133e+01,-2.591954145997979708e+01,-1.138152450076177935e+00,1.923841294981293615e+01,-5.156589468944845578e+01,-3.791561483348218076e+01,7.316805056954230224e+00,-4.290972995682919233e+00,2.231685085633904464e+01,-6.100768597643549640e+01,-6.520429867128000012e+01,-1.482867749262983459e+01,-3.809479606329441737e+01,3.156488825265686415e+00,-9.717538258786413508e+01,-2.250901304149289217e+01,-5.996306831994008490e+00,7.766347462216284470e+00,-1.223263393249851561e+01,6.833776351408779703e+00,3.224853743528339578e+01,8.623859211402812264e+01,-3.881083565843054117e+01,-3.729581216384120523e+01,-1.798290718543842814e+01,-2.198744181219239380e+01,-7.141079020280724876e+01,1.202533234611580895e+02,6.442851748902843667e+01,6.600340994438805353e+01,-9.635367820629461733e+01,1.097217001963898042e+01,-9.384759194397805970e+01,-5.942250595606299868e+01,5.800480800945486237e+01,5.384342479131111858e+00,-6.395066295118514432e+00,3.586160451683141304e+01,2.251212410972414979e+00,-9.380903444565906568e+01,-8.516054272316495144e+00,-4.482290532025561447e+01,-1.590644708734587631e+01,3.680392676396338913e+01,3.598039441548264961e+01,-9.788607576267266097e+01,-1.016150778196543456e+02,-8.534825985103559276e+01,4.732389958563734211e+01,-3.783720346599186968e+01,-1.153226894221993248e+01,-5.419418520829984942e+01,-1.111925335538911952e+01,4.856093154009837320e+01,-7.873849972325972146e+01,-2.735606599688493645e+01,-8.615214918629685314e+01,-3.075816517201541700e+01,-1.307713855634453282e+01,3.321313193524772345e+01,1.089652991723926334e+01,-2.970122620753506837e+01,-1.394372153471456777e+01,2.500701812091721266e+01,1.805342006402852562e+01,-6.783430221898278489e+01,6.511133692431521069e+01,-2.446624770106025437e+01,-4.801437905879913259e+00,1.273248626279005080e+01,8.364456997015209083e+01,3.947800788705402653e+01,-6.936159592036840138e+01,2.369364955840527198e-01,-2.611208333372851342e+01,-1.077656134133763146e+02,-2.195158509105275968e+01,-3.908471995860488590e+01,-5.706833361948223882e+01,-5.440142175438445804e+01,9.682760026998180614e-01,-4.075569851423761492e+01,-6.100473680618512162e+01,1.797529496374479763e+01,8.953522736058758369e+01,-1.358731256226322515e+01,-8.586720874458221431e+01,-1.899423404556029737e+01,-6.580113438194545950e+01,3.090895207017804935e+01
-3.564997838993274115e+01,-1.905732720853540840e+01,-2.165250937372387163e+00,3.145449183434312346e+01,1.209166975825409551e+01,4.143414272406847942e+01,-4.429604078037363557e-02,-6.158914341703599149e+01,4.242867857256588771e+00,3.152309887558527812e+00,1.396233830085506966e+01,-1.763010687986064440e+01,-1.999672948900904412e+00,1.133040134277304922e+01,-4.381984613362365621e+01,-2.479462692077951402e+01,8.141437326364613369e+00,5.990434711538847878e-01,1.400425914005067440e+01,-4.430649873967164609e+01,-5.022614152183545855e+01,-1.389706647098329739e+01,-3.415589911981086857e+01,7.888673815832567549e+00,-6.935472961333772446e+01,-9.015044553485310530e+00,-3.613623739787110711e+00,7.813442486462625070e+00,-1.136580775303094626e+01,2.097451293122928107e+00,2.331114341930282663e+01,6.249159931490375186e+01,-3.825924194601734030e+01,-2.902547073215088247e+01,-1.947036843590140975e+01,-1.520863734306629311e+01,-6.075002855983389338e+01,9.092335149348392065e+01,4.777358919268815640e+01,4.950299623739954313e+01,-7.301050374591548575e+01,1.478565292001561815e+01,-7.367499355232106950e+01,-3.992948051726211389e+01,4.529431348550128433e+01,4.216055327532837183e+00,-1.162753789070434252e-01,3.165639975364285874e+01,-6.608027896629560693e+00,-6.320916594329512606e+01,-2.921118350668843622e+00,-3.213029153124661974e+01,-1.027691383495208655e+01,2.856613519803874368e+01,1.948362570181950915e+01,-7.550763887382701967e+01,-7.733357434204002345e+01,-6.784562762969315486e+01,3.717634097324121711e+01,-2.460829716906906839e+01,-6.580830017115472330e+00,-4.109304646553506757e+01,-8.157110175203333924e+00,2.630709091257510579e+01,-4.823267321888422288e+01,-2.006809336111353659e+01,-6.890419248986002287e+01,-1.589711929797142176e+01,-1.424177622185838743e+01,2.151312760540479729e+01,4.597075642475052071e+00,-1.716013930280605138e+01,-9.798359042997429214e+00,2.138641536458978720e+01,1.404802624184468129e+01,-5.201778223762488551e+01,4.497249520705647541e+01,-2.000744801191163447e+01,-4.270050735781682150e+00,4.163044795581293478e+00,5.759721623820184533e+01,3.614334573457099964e+01,-5.050820358449315961e+01,3.350431793474538678e-01,-1.624607641696968585e+01,-8.005024293505996980e+01,-1.318046920883858952e+01,-3.347007563113124462e+01,-4.564453913471335511e+01,-3.717551408012150915e+01,6.643190598763267118e+00,-3.011516398672482353e+01,-5.100241986063925026e+01,1.197063137524177456e+01,5.779649094702200784e+01,-6.250616179370422465e+00,-6.469757093360692579e+01,-2.302663741896829208e+01,-4.207644252612820424e+01,2.250008981460576152e+01
-1.818319686191158269e+01,-1.640662096771406198e+01,-7.050790834513568583e+00,2.875536506937559267e+01,7.543060835154467902e+00,3.678692877833125863e+01,-1.553513067100492195e+00,-5.249314989934293862e+01,4.820539847567497205e+00,3.916076093889599985e+00,1.213357439628262924e+01,-1.786716916503649699e+01,-7.636043180170239975e-01,1.329167515095799779e+01,-3.539644357120106832e+01,-2.615346494421790169e+01,4.989581389099612352e+00,-3.018069814411541429e+00,1.540382178186879258e+01,-4.200649024669322529e+01,-4.484692473086032294e+01,-1.015670383105419283e+01,-2.611895477280078381e+01,2.077666297494755732e+00,-6.693038728820297933e+01,-1.562385362099788999e+01,-4.141398893304820916e+00,5.310304956505074614e+00,-8.380260066700911281e+00,4.754367925174094012e+00,2.220641178787816017e+01,5.938145749081970592e+01,-2.655069252618453390e+01,-2.564664262701438702e+01,-1.227238739728914574e+01,-1.515231838055469282e+01,-4.901746651989613923e+01,8.273833024060874664e+01,4.434507597508264354e+01,4.541944245571621508e+01,-6.629187450757181921e+01,7.438227183134256570e+00,-6.452382938742189822e+01,-4.097019581856161352e+01,3.988468130094447162e+01,3.702129326666239617e+00,-4.480732243421767791e+00,2.459631456346006928e+01,1.691042335412948905e+00,-6.467580365184424807e+01,-5.919499191231653690e+00,-3.086977223278130111e+01,-1.097410024584244148e+01,2.530970414481450348e+01,2.488777859758030431e+01,-6.732332273179972049e+01,-6.990599479463040211e+01,-5.866579292922495625e+01,3.253657812600373234e+01,-2.610168816071808351e+01,-7.971167978239914298e+00,-3.728542227129013753e+01,-7.654698467636178449e+00,3.358959652601664203e+01,-5.436802815371920872e+01,-1.883242535439877940e+01,-5.921118652358868673e+01,-2.128851760154950412e+01,-8.923039709218272719e+00,2.291331154094603306e+01,7.559465884102485767e+00,-2.052603783629589884e+01,-9.606482250770724818e+00,1.716327594279891500e+01,1.241455524295230717e+01,-4.665982329371103532e+01,4.487161721981998852e+01,-1.680779962252568183e+01,-3.292609813302729727e+00,8.853831397634062128e+00,5.764684824479667213e+01,2.705454637392024253e+01,-4.775622251349449243e+01,1.603539194922857514e-01,-1.802580607259366374e+01,-7.417084375763187154e+01,-1.516187272425298538e+01,-2.682458723467169293e+01,-3.922225497951782813e+01,-3.749769125653058666e+01,5.651066222722523902e-01,-2.805326614000023255e+01,-4.188989963949151729e+01,1.239532285727187499e+01,6.177258766470004758e+01,-9.417330487611003775e+00,-5.908340083368269546e+01,-1.292046819028763593e+01,-4.540467393873198887e+01,2.128128045291499859e+01
-3.623371934361659186e+01,-2.203808784971210954e+01,-4.574042492715053143e+00,3.704318898454220488e+01,1.283874438057193501e+01,4.836024913110338730e+01,-6.560437852982343720e-01,-7.101098533132702073e+01,5.372596317694599222e+00,4.125196586510790020e+00,1.619140078876923994e+01,-2.146097394887053511e+01,-1.930111469100983523e+00,1.451437601555969081e+01,-4.974438491529731721e+01,-3.059155522680477901e+01,8.608834717367273015e+00,-7.176707415817458191e-01,1.753069885912236359e+01,-5.277814676197949240e+01,-5.872332957666733222e+01,-1.534933690937883810e+01,-3.818665497082442073e+01,7.241180988197085888e+00,-8.308508566294085540e+01,-1.356326783356697518e+01,-4.590085114075934669e+00,8.470246946909236740e+00,-1.258290516735107722e+01,3.602383920311142518e+00,2.781042273260128539e+01,7.449377328754592043e+01,-4.169418143886132810e+01,-3.382811581386568633e+01,-2.072374937493078306e+01,-1.840924119775369405e+01,-6.894173145002162073e+01,1.069254172387089881e+02,5.652958838935914088e+01,5.836405855417082478e+01,-8.580166724373339093e+01,1.498658162102882585e+01,-8.563610271040435862e+01,-4.880688469932175622e+01,5.273418722475265952e+01,4.904421787455790493e+00,-1.882863714852259562e+00,3.554733568580590486e+01,-4.696096621018346795e+00,-7.719009901553097563e+01,-4.736891721115894072e+00,-3.843638572029925626e+01,-1.273310483003263371e+01,3.332028709794650467e+01,2.576959349752220163e+01,-8.824301979191038470e+01,-9.075794513786475193e+01,-7.855990866860103949e+01,4.320308902250674521e+01,-3.041944057307316385e+01,-8.530381917859424235e+00,-4.828196420842915870e+01,-9.685278070752058710e+00,3.478880791351449631e+01,-6.090310493531383429e+01,-2.382783164190184522e+01,-7.963799182279828415e+01,-2.141792810874266095e+01,-1.513713679469121764e+01,2.663112803442430021e+01,6.753660715355796818e+00,-2.214019326211682426e+01,-1.179828871551646330e+01,2.423317547618575674e+01,1.637319361421383235e+01,-6.090314720129077841e+01,5.446300350180037242e+01,-2.297046808780518035e+01,-4.784861565771593384e+00,6.917487548304254830e+00,6.982328316892200348e+01,4.017547258481624795e+01,-6.011375264421180731e+01,3.363248510156242599e-01,-2.039934467472260238e+01,-9.466825362170096980e+01,-1.676455266712627434e+01,-3.791084812698121453e+01,-5.275446349912986221e+01,-4.518250175631997934e+01,5.625153594149354674e+00,-3.567435632857112893e+01,-5.817408016655828362e+01,1.467700403964944300e+01,7.163192389841246666e+01,-8.839176945551045605e+00,-7.616783373227181642e+01,-2.387295945387349505e+01,-5.232183633090415498e+01,2.678195622055505609e+01
-3.089012086514001609e+01,-2.373263594073188543e+01,-8.296840924194741618e+00,4.098076501787937076e+01,1.196268960281700444e+01,5.280403939541879055e+01,-1.691405827818773355e+00,-7.612700839909449257e+01,6.544726015708340228e+00,5.223774396977393764e+00,1.751000907070188362e+01,-2.485902356778695932e+01,-1.455914984861944150e+00,1.792943122125016586e+01,-5.205594866564188550e+01,-3.606845558889857983e+01,7.958242694246166593e+00,-3.069635971055227230e+00,2.105432360444234519e+01,-5.934686654688727003e+01,-6.428300670376088988e+01,-1.535485612345059181e+01,-3.898706098862757585e+01,4.734265928032051818e+00,-9.416776229155223632e+01,-1.971653566767319532e+01,-5.612730766425232609e+00,8.200980737492956862e+00,-1.263746817139718104e+01,5.795850407274675931e+00,3.133817363718837967e+01,8.384967285293326711e+01,-4.074888436928880964e+01,-3.685711970552834771e+01,-1.939908139738969695e+01,-2.116304901942886474e+01,-7.210915462006892085e+01,1.180469242103196024e+02,6.296672563789920218e+01,6.467285095059961009e+01,-9.463265139554535210e+01,1.270013308708587907e+01,-9.293340537430229631e+01,-5.684585352061269248e+01,5.736773243443205672e+01,5.328646420196950118e+00,-4.874823813804778361e+00,3.655374778681073167e+01,-2.605999848358089288e-01,-8.979286400155336878e+01,-7.313987893622938330e+00,-4.347720149071670903e+01,-1.509436583028450762e+01,3.634827000362684402e+01,3.302484490370760284e+01,-9.653484929486359079e+01,-9.990005989713934298e+01,-8.476748882396982765e+01,4.687026463042480628e+01,-3.595371461849925510e+01,-1.068486704448244318e+01,-5.323458921127273413e+01,-1.084087462663358359e+01,4.457525079787632194e+01,-7.393405275759113238e+01,-2.667107356844505262e+01,-8.569062935835648886e+01,-2.800605464102993380e+01,-1.413164045816459868e+01,3.153372234549864217e+01,9.613947889739604236e+00,-2.758156535909821372e+01,-1.346656245868931556e+01,2.528506179558513978e+01,1.784045695511748164e+01,-6.680621899206332159e+01,6.265080379112202991e+01,-2.446581740229308366e+01,-4.903513510995837876e+00,1.087450282787487055e+01,8.043128786413134890e+01,4.062482020029515439e+01,-6.751340857096263903e+01,2.789350707110488381e-01,-2.459329866445814972e+01,-1.053628689116827104e+02,-2.053296127233383217e+01,-3.953242156273325492e+01,-5.676305738340106188e+01,-5.222680822817206803e+01,2.707799078990698050e+00,-3.979976824273757785e+01,-6.133524708608335629e+01,1.716374290416001003e+01,8.494901256429595549e+01,-1.214210683290971815e+01,-8.422439006942596507e+01,-2.122176176593390906e+01,-6.231193340549568660e+01,3.008316090669020326e+01
-5.295565740681965394e+01,-2.064433591044039318e+01,3.599452331736327615e+00,3.215294226056214910e+01,1.638450147423422365e+01,4.360553351503754982e+01,1.688945152863210897e+00,-6.732490959928099983e+01,3.257639757233105726e+00,2.036827384928924456e+00,1.499522394070228160e+01,-1.601583313455261148e+01,-3.264180297124822605e+00,8.219562056600185684e+00,-5.013783894598086022e+01,-2.134898502686564825e+01,1.113412221209179265e+01,4.699369143149565886e+00,1.133363720463349011e+01,-4.356878415079843592e+01,-5.256703507525534746e+01,-1.712600146770043708e+01,-4.076685304778546026e+01,1.394853253830217810e+01,-6.685207587141488261e+01,-7.535067611870793769e-01,-2.733505153297878465e+00,1.008754202793088339e+01,-1.392233031746413552e+01,-1.107635883606038263e+00,2.280221961957407117e+01,6.129764559401077406e+01,-4.876612383059375588e+01,-3.068796906727046547e+01,-2.623802033775551834e+01,-1.411503547468050357e+01,-6.957173513794914754e+01,9.338112634000489720e+01,4.806534646836344393e+01,5.041386621662656609e+01,-7.515158016537287722e+01,2.208134501708131481e+01,-7.855364541296441416e+01,-3.569593553689020382e+01,4.804563346900274468e+01,4.484061140852931615e+00,4.895129541879121859e+00,3.733801516650294161e+01,-1.561723240384167788e+01,-5.671465357171821609e+01,7.380790515324981982e-01,-3.112834389074447472e+01,-8.695198664239224939e+00,3.012332066899313432e+01,1.180567336722470984e+01,-7.913852932702224052e+01,-7.995804454929930216e+01,-7.320105447690605160e+01,3.966342767700233196e+01,-2.102261957544741477e+01,-4.486083885637006219e+00,-4.232807242958753591e+01,-8.111802532301917168e+00,1.595655187647446382e+01,-3.752734322456663563e+01,-1.995621103296762655e+01,-7.476720651188969669e+01,-8.506902791348586845e+00,-1.925359692006174583e+01,1.826998478607788812e+01,8.515047193901166267e-01,-1.199537486601654024e+01,-9.272132629199816733e+00,2.459838789230241929e+01,1.485054147461803886e+01,-5.419787454819893924e+01,4.166341583486476452e+01,-2.215130269266003893e+01,-5.065226599357515624e+00,-1.530566045199369896e+00,5.315423530105130823e+01,4.380859199126356884e+01,-4.981627421640351372e+01,5.097584938395612886e-01,-1.296898928249960292e+01,-8.069330790803330444e+01,-9.905672463244453496e+00,-3.853836580038135651e+01,-4.952989304240323065e+01,-3.397527677166227278e+01,1.310401791110855996e+01,-3.018521249013061691e+01,-5.756331986105605836e+01,1.057227202359992546e+01,4.883781220302909531e+01,-2.144929578245328372e+00,-6.620575292509704468e+01,-3.285684739061805004e+01,-3.505744779255310561e+01,2.218368481137795811e+01
-3.063555318753306267e+01,-2.379873404557118732e+01,-8.461183587992108457e+00,4.114053663705607988e+01,1.191794453185851310e+01,5.298149112503515568e+01,-1.737380620282690691e+00,-7.632461280471805765e+01,6.594753716536907895e+00,5.271060011431216275e+00,1.756186092831648082e+01,-2.500148770384951646e+01,-1.433885212868236891e+00,1.807568625094173953e+01,-5.213752635266518354e+01,-3.629982090954244001e+01,7.925417204288505602e+00,-3.174411068688748117e+00,2.120411349669369727e+01,-5.961733463276411982e+01,-6.450579560691025449e+01,-1.534840522486064707e+01,-3.900616166113487537e+01,4.619094759889501134e+00,-9.462669457233890569e+01,-1.998555188129520133e+01,-5.656420804686203674e+00,8.185253751372380648e+00,-1.263441570017236337e+01,5.892284906072456252e+00,3.148366245379415673e+01,8.423519966251880930e+01,-4.068845475005367973e+01,-3.697769823886127227e+01,-1.933085129429381510e+01,-2.127805935180593977e+01,-7.222059645668764460e+01,1.184971890225432816e+02,6.322967758216184819e+01,6.492926786430942343e+01,-9.498979037359833910e+01,1.259143297734821232e+01,-9.322209011558545910e+01,-5.718374667123703148e+01,5.755175409524295560e+01,5.345461229781224510e+00,-5.007686127452515734e+00,3.658320466064662213e+01,-6.036831009712750884e-02,-9.032228761423910157e+01,-7.427068335347173367e+00,-4.368565910009382236e+01,-1.519431347911763375e+01,3.646902450334048496e+01,3.333777279902825086e+01,-9.686683302874546087e+01,-1.002689378996752794e+02,-8.501057124793403830e+01,4.701526667825983452e+01,-3.618771855500268941e+01,-1.077740954166733722e+01,-5.343481036324181588e+01,-1.088828182152472479e+01,4.499733952439920159e+01,-7.448971466179999368e+01,-2.678771557107884504e+01,-8.592631837651617843e+01,-2.829107350340774829e+01,-1.408010892764055022e+01,3.174115516224512135e+01,9.738801605570630571e+00,-2.781503089250810135e+01,-1.353595461445569192e+01,2.532148730550324345e+01,1.789887155172029409e+01,-6.704339998699036585e+01,6.299287890506074916e+01,-2.452260826611879097e+01,-4.906727184800354635e+00,1.104828800855369408e+01,8.087479794250664611e+01,4.062736742223433595e+01,-6.781780293969248419e+01,2.762240844320523747e-01,-2.477178786241355724e+01,-1.057994080303110422e+02,-2.069402266011030989e+01,-3.958833319188676825e+01,-5.691914672376681494e+01,-5.252184029072610372e+01,2.574994185044282347e+00,-3.996852983785149149e+01,-6.145110772505395147e+01,1.726844883647794049e+01,8.551277814396610211e+01,-1.228582829356072459e+01,-8.455113041988948908e+01,-2.109288681929856324e+01,-6.273547128144788587e+01,3.021897616266353381e+01
-3.128311865688064941e+01,-8.276045261331869796e+00,5.611968990149363457e+00,1.154262024821298738e+01,8.872594126061688513e+00,1.658393881760310151e+01,1.895113796023170316e+00,-2.741527210420596106e+01,3.672715833607100855e-01,-1.497921787472600297e-01,5.920341754167378845e+00,-4.258957215526939066e+00,-2.078538147408559578e+00,4.519420534939815326e-01,-2.197117714882616468e+01,-4.694293518974781421e+00,6.086730374672257859e+00,4.724323182689145639e+00,1.852893417857984559e+00,-1.436143130044273875e+01,-1.978192084961672137e+01,-8.318353697602697494e+00,-1.898426488611495344e+01,9.380634722891134203e+00,-2.099496112540156290e+01,6.017864161777072063e+00,-2.676082464574107700e-01,5.182409753943203690e+00,-6.710328125486319628e+00,-2.814119200827421174e+00,7.422908210686792074e+00,2.008679102920171999e+01,-2.468349688949102472e+01,-1.177322805529763450e+01,-1.412733222996166660e+01,-4.003486266846434383e+00,-3.052904089414051469e+01,3.384909884020002124e+01,1.668350079815419917e+01,1.795815669703855733e+01,-2.736509280446659176e+01,1.310484477915758639e+01,-3.060988104415635291e+01,-9.009434310377731236e+00,1.854517248028402321e+01,1.739335227458028932e+00,5.483476430991867545e+00,1.710394651658012322e+01,-1.219263666782450706e+01,-1.449056079508155115e+01,3.032517804729316424e+00,-9.899987597049474175e+00,-1.776451794807354378e+00,1.149984041950463265e+01,-1.789291109522524792e+00,-2.986232725541599820e+01,-2.937846859106856101e+01,-2.913886137001625087e+01,1.547363036562447824e+01,-4.476137802788286990e+00,5.485223690066698410e-02,-1.543510633269687560e+01,-2.743787078472712526e+00,-2.397908024236702573e+00,-4.720337254618900857e+00,-6.749796001497816889e+00,-3.006084361179419417e+01,2.700504201384656966e+00,-1.040141329529150838e+01,3.793598742095074527e+00,-2.553716638535204364e+00,-1.848395235895994304e-01,-2.775854543210164227e+00,1.086468021978913256e+01,5.695787149679843786e+00,-2.021831213698662211e+01,1.175550873280804609e+01,-9.215176967239221639e+00,-2.338846396916963499e+00,-4.849391799249302082e+00,1.482961524097961359e+01,2.082692801861552923e+01,-1.653591066230529094e+01,3.073104655515020989e-01,-1.952278634945341373e+00,-2.812510073509587016e+01,-9.048654017027706331e-01,-1.704913712801589298e+01,-1.991499187315401187e+01,-9.205086192194695371e+00,9.395995981079741100e+00,-1.039132421379935245e+01,-2.469885075101307592e+01,2.558616747822602289e+00,9.920906764441948411e+00,2.384296772768947026e+00,-2.382046049749568439e+01,-1.872070208907008038e+01,-6.674773673832378407e+00,7.357314859985576661e+00
